domaintoolsregistrars,knujon,DomainNameEntropy,registrar_prices,isNotResolves,ttlRisk,spamhausreg,SpamhausTld,lehigh-typosquat,AlexaLevSim_score,AlexaLevSim_domain,Label 
0.097315436,0.272452069,0.055235845,0,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.048784027,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.037527961,0.6,TRUE,0.7,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.6,0.16851665,0.034017743,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.101045062,0.6,TRUE,0.7,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.031387019,0.6,TRUE,0.3,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.6,0.6,0.071751335,0.6,TRUE,0.7,FALSE,0.023602484,FALSE,0,TRUE,alexatop
0.3098434,0.066599395,0.047661019,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.037931108,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.072966336,0.6,TRUE,0.6,FALSE,0.023602484,FALSE,0,TRUE,alexatop
0.161073826,0.031281534,0.374846469,0.122601732,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.045410308,0,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.047975746,0.6,TRUE,0.1,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.056604249,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.042104698,0.6,TRUE,0.5,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.05873606,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.166498486,0.042952333,0.801775555,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.105557374,0.6,TRUE,0.6,FALSE,0.034782609,FALSE,0,TRUE,alexatop
0.6,0.6,0.06284041,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.04982444,0.6,TRUE,0.5,FALSE,0.29068323,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.063629199,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.032115677,0.6,TRUE,0.7,FALSE,0.029813665,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.052098536,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.048393679,0.6,TRUE,0.5,FALSE,0.034782609,FALSE,0,TRUE,alexatop
0.6,0.6,0.035478373,0.6,TRUE,0.7,FALSE,0.288198758,FALSE,0,TRUE,alexatop
0.6,0.4419778,0.051363894,0.534007116,TRUE,0.5,FALSE,0.01863354,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.056182682,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.943491423,0.049720253,0.239416284,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.066516142,0.6,TRUE,0.3,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.6,0.16851665,0.053754369,0.6,FALSE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.037530691,0,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.037469894,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.109989909,0.039138968,0.6,TRUE,0.7,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.6,0.6,0.03021859,0.6,TRUE,0.6,FALSE,0.288198758,FALSE,0,TRUE,alexatop
0.6,0.6,0.045116205,0.6,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.039928538,0.6,TRUE,0.3,FALSE,0.01863354,FALSE,0,TRUE,alexatop
0.6,0.6,0.040844946,0.6,TRUE,0.3,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.043927819,0.6,TRUE,0.5,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.454798412,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.050256073,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.16851665,0.076198107,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.3098434,0.066599395,0.042296847,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.161073826,0.031281534,0.047238307,0.122601732,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.043955293,0.6,TRUE,0.3,FALSE,0.034782609,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.059841005,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.151070086,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.39556004,0.029028884,0.415891539,TRUE,0.6,FALSE,0.028571429,FALSE,0,TRUE,alexatop
0.6,0.6,0.049238351,0.6,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.409736002,0.6,FALSE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.044993292,0.6,TRUE,0.6,FALSE,0.288198758,FALSE,0,TRUE,alexatop
0.6,0.6,0.041618262,0.6,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.061355504,0.6,TRUE,0.1,FALSE,0.058385093,FALSE,0,TRUE,alexatop
0.6,0.19172553,0.075049842,0.694937507,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.179271865,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.19172553,0.047053054,0.694937507,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.059040905,0.6,TRUE,0.3,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.943491423,0.050368725,0.239416284,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.049970094,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.099162278,0.6,TRUE,0.3,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.067086773,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.040829557,0.6,TRUE,0.6,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.036201686,0.6,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.055099145,0.6,TRUE,0.3,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.038637959,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.034274497,0.6,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.072653885,0.049913034,0.821765585,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.059870788,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.046050508,0.6,TRUE,0.5,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.046410419,0.6,TRUE,0.7,FALSE,0.034782609,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.048664327,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.047666595,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.191781944,0,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.041673412,0.6,TRUE,0.3,FALSE,0,FALSE,0,TRUE,alexatop
0.161073826,0.031281534,0.053945455,0.122601732,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.3098434,0.066599395,0.05282083,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.0561671,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.030773927,0.6,TRUE,0.3,FALSE,0,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.116957124,0,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.060077216,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.280524723,0.277509159,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.035303858,0,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.022576303,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.043770439,0.6,TRUE,0.5,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.055798294,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.028960568,0.6,TRUE,0.7,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.6,0.6,0.051960953,0.6,TRUE,0.7,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.350920807,0.78538648,TRUE,0.3,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.037598844,0.6,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.16851665,0.029592431,0.6,TRUE,0.7,FALSE,0.016149068,FALSE,0,TRUE,alexatop
0.6,0.6,0.082972462,0.6,TRUE,0.5,FALSE,0.058385093,FALSE,0,TRUE,alexatop
0.6,0.39556004,0.075651375,0.415891539,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.055235397,0.6,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.041689689,0.6,TRUE,0.7,FALSE,0.058385093,FALSE,0,TRUE,alexatop
0.6,0.6,0.050006704,0.6,TRUE,0.3,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.047890366,0.78538648,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.161073826,0.031281534,0.032816966,0.122601732,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.033011571,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.06475494,0.6,TRUE,0.7,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.102114121,0.78538648,TRUE,0.5,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.6,0.6,0.036538247,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.884964682,0.049726072,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.040577384,0.6,FALSE,0.7,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.143747731,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.162462159,0.054603922,0.596933601,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.074077855,0.6,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.039948087,0.6,FALSE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.033902077,0.6,TRUE,0.5,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.6,0.6,0.038739303,0.6,TRUE,0.3,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.03620219,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.076146809,0.6,TRUE,0.5,FALSE,0.01863354,FALSE,0,TRUE,alexatop
0.6,0.6,0.030555268,0.6,TRUE,0.7,FALSE,0.034782609,FALSE,0,TRUE,alexatop
0.6,0.359233098,0.042581659,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.107046571,0.6,TRUE,0.7,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.041513679,0.6,TRUE,0.3,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.099352548,0.6,TRUE,0.5,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.035491276,0.6,TRUE,0.3,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.086320051,0,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.27346115,0.040315506,0.6,TRUE,0.7,FALSE,0.01863354,FALSE,0,TRUE,alexatop
0.6,0.6,0.090831703,0.6,TRUE,0.7,FALSE,0.6,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.077263899,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.145189968,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.075647003,0.6,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.059010654,0,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.037579161,0.6,TRUE,0.5,FALSE,0.058385093,FALSE,0,TRUE,alexatop
0.161073826,0.031281534,0.039023414,0.122601732,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.063076644,0.6,FALSE,0.7,FALSE,0.023602484,FALSE,0,TRUE,alexatop
0.6,0.6,0.096913614,0.6,TRUE,0.7,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.043668652,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.3098434,0.066599395,0.037303105,0.6,TRUE,0.7,FALSE,0.042236025,FALSE,0,TRUE,alexatop
0.6,0.6,0.057151673,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.10059155,0.6,TRUE,0.6,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.6,0.6,0.061276603,0.6,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.044104416,0.6,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.156970093,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.039692175,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.045759471,0,TRUE,0.3,FALSE,0.003726708,FALSE,0,TRUE,alexatop
0.6,0.6,0.055720405,0.6,TRUE,0.5,FALSE,0.00621118,FALSE,0,TRUE,alexatop
0.6,0.6,0.073035653,0.6,FALSE,0.7,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.056796376,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.041787263,0.6,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.39556004,0.031301891,0.415891539,TRUE,0.5,FALSE,0.058385093,FALSE,0,TRUE,alexatop
0.6,0.6,0.044273088,0.6,TRUE,0.3,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.050195294,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.070815789,0.6,TRUE,0.3,FALSE,0,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.051480966,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.16851665,0.058444056,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.168458549,0.6,TRUE,0.6,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.047829333,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.045053013,0,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.137235116,0.025453169,0.6,TRUE,0.5,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.6,0.6,0.065803478,0.6,TRUE,0.5,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.6,0.072653885,0.040368728,0.821765585,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.107994023,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.062144157,0.78538648,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.326942482,0.0452103,0.6,TRUE,0.5,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.6,0.6,0.023219375,0.6,TRUE,0.5,FALSE,0.032298137,FALSE,0,TRUE,alexatop
0.6,0.6,0.036087098,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.280524723,0.049002946,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.033507945,0.6,TRUE,0.3,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.39556004,0.068236298,0.415891539,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.116817426,0.6,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.051684175,0.6,TRUE,0.5,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.086809213,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.39556004,0.057533095,0.415891539,FALSE,0.7,FALSE,0.003726708,FALSE,0,TRUE,alexatop
0.6,0.6,0.037292689,0.6,TRUE,0.6,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.387024609,0.529767911,0.050015266,0.6,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.065824862,0.6,TRUE,0.3,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.061399532,0.6,TRUE,0.1,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.6,0.6,0.05126184,0.6,TRUE,0.5,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.040235899,0.6,TRUE,0.3,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.6,0.6,0.26488139,0.6,TRUE,0.5,FALSE,0.288198758,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.055477583,0,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.047861689,0.6,TRUE,0.6,FALSE,0.6,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.060280453,0,TRUE,0.5,FALSE,0.058385093,FALSE,0,TRUE,alexatop
0.6,0.6,0.047557455,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.037093398,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.394899465,0.6,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.3370333,0.038655757,0.6,TRUE,0.7,FALSE,0.028571429,FALSE,0,TRUE,alexatop
0.6,0.6,0.052171089,0.6,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.045684848,0.6,TRUE,0.3,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.030454368,0.6,TRUE,0.7,FALSE,0.023602484,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.043268394,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.050086763,0.78538648,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.044575588,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.050044956,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.040788778,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.221984651,0.78538648,TRUE,0.5,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.3098434,0.066599395,0.047123109,0.6,TRUE,0,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.042754909,0.6,TRUE,0.6,FALSE,0.034782609,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.02832226,0.78538648,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.260197835,0.6,TRUE,0.5,FALSE,0.034782609,FALSE,0,TRUE,alexatop
0.6,0.6,0.046553333,0.6,TRUE,0.6,FALSE,0.01242236,FALSE,0,TRUE,alexatop
0.6,0.6,0.028501712,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.050599889,0,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.054775457,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.033099439,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.039633809,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.040718118,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.093063802,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.048724374,0.6,TRUE,0.7,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.047692539,0.6,TRUE,0.5,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.6,0.6,0.091445826,0.6,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.069019496,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.159373935,0.6,TRUE,0.6,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.185427314,0.6,TRUE,0.7,FALSE,0.032298137,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.077437148,0.78538648,TRUE,0.5,FALSE,0.017391304,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.041863783,0,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.044864779,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.3098434,0.066599395,0.066130601,0.6,TRUE,0.5,FALSE,0.003726708,FALSE,0,TRUE,alexatop
0.6,0.6,0.044913965,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.307190139,0.6,TRUE,0.7,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.047754597,0.6,TRUE,0.7,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.166498486,0.039001135,0.801775555,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.136375936,0.6,TRUE,0.7,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.042484659,0.6,FALSE,0.7,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.052857101,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.051958982,0.6,TRUE,0.6,FALSE,0.034782609,FALSE,0,TRUE,alexatop
0.6,0.6,0.045903629,0.6,TRUE,0.7,FALSE,0.313043478,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.029108605,0.78538648,TRUE,0.5,FALSE,0.062111801,FALSE,0,TRUE,alexatop
0.6,0.16851665,0.068875158,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.04103897,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.033147798,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.39556004,0.060761226,0.415891539,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.412751678,0.065590313,0.066365104,0.729644717,TRUE,0.7,FALSE,0.093167702,FALSE,0,TRUE,alexatop
0.6,0.6,0.029073645,0.6,TRUE,0.6,FALSE,0.002484472,FALSE,0,TRUE,alexatop
0.6,0.6,0.064368138,0.6,TRUE,0.5,FALSE,0.01863354,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.042317718,0,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.129061839,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.05016465,0.6,FALSE,0.7,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.6,0.049953234,0.6,TRUE,0.6,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.046165494,0.6,FALSE,0.7,FALSE,0.023602484,FALSE,0,TRUE,alexatop
0.6,0.6,0.051187543,0.6,TRUE,0.6,FALSE,0.086956522,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.041999416,0.78538648,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.27346115,0.092327054,0.6,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.16851665,0.036893504,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.081665231,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.031537301,0.6,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.062763921,0.6,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.044716187,0,TRUE,0.5,FALSE,0.6,FALSE,0,TRUE,alexatop
0.6,0.586276488,0.210789953,0.6,TRUE,0.7,FALSE,0,FALSE,0,TRUE,alexatop
0.6,0.6,0.032550158,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.076690212,0.049715403,0.6,TRUE,0.5,FALSE,0.062111801,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.036507253,0,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.057415711,0.6,TRUE,0.5,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.6,0.6,0.047248678,0.6,TRUE,0.7,FALSE,0.001242236,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.038992452,0,TRUE,0.7,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.049445005,0.050609826,0.78538648,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.052137092,0,TRUE,0.5,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.097315436,0.272452069,0.048294138,0,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
0.6,0.6,0.047340341,0.6,TRUE,0.3,FALSE,0.060869565,FALSE,0,TRUE,alexatop
