alexatop,malware_domain,phishtank,domaintoolsregistrars,knujon,DomainNameEntropy,registrar_prices,isNotResolves,isBogon,ttlRisk,spamhausreg,SpamhausTld,lehigh-typosquat,AlexaLevSim_score,AlexaLevSim_domain,DomainName
false,false,true,1.3266219239373602,0.41372351160444,0.10524542558168569,0.6,true,false,0.7,3.96,0.0608695652173913,false,0.7647058823529411,heroesprofile.com,optest0.hot-profile.com
false,false,true,0.09731543624161074,0.272452068617558,0.06056356819146472,1,true,false,0.7,,0.0608695652173913,false,0.75,webleone.com,afrikmania.weloobe.com
false,false,true,0.09731543624161074,0.272452068617558,0.06056356819146472,1,true,false,0.7,,0.0608695652173913,false,0.75,webleone.com,afrikmania.weloobe.com
false,false,true,0.6,0.6,0.05406353449771099,0.6,true,false,0.6,,0.0608695652173913,false,0.7222222222222222,oxfordmedicine.com,broad-medicine.com
false,false,true,0.6,0.6,0.05801542264621616,0.6,true,false,0.7,,0.6,false,0.9166666666666666,yooho.com.tw,www.yoho.com.tw
false,false,true,0.6,0.6,0.05801542264621616,0.6,true,false,0.7,,0.6,false,0.9166666666666666,yooho.com.tw,www.yoho.com.tw
false,false,true,0.6,0.6,0.05801542264621616,0.6,true,false,0.7,,0.6,false,0.9166666666666666,yooho.com.tw,www.yoho.com.tw
false,false,true,0.6,0.6,0.05801542264621616,0.6,true,false,0.7,,0.6,false,0.9166666666666666,yooho.com.tw,www.yoho.com.tw
false,false,true,0.6,0.6,0.05801542264621616,0.6,true,false,0.7,,0.6,false,0.9166666666666666,yooho.com.tw,www.yoho.com.tw
false,false,true,0.6,0.04944500504540868,0.12549847881130816,0.21461352038590423,false,0,0.7,,0.0484472049689441,false,0.7,vipnox.xyz,bcpzonasegurabeta.vipbcp.xyz
false,false,true,0.6,0.6,0.1479147711203681,0.6,false,0,0.7,,0.08695652173913042,false,0.5333333333333333,livesims.ru,giveskins1x.fun
false,false,true,0.6,0.6,0.05142290972076825,0.6,false,0,0.7,,0.09316770186335403,false,0.6875,gracenotes.info,linkednotes.info
false,false,true,0.6,0.04944500504540868,0.047565679480543535,0.21461352038590423,false,0,0.7,,0.050931677018633534,false,0.6842105263157895,alsecureservices.in,nab.com.au.nabsecure.services
false,false,true,0.6,0.6,0.2990732666654438,0.6,true,false,0.6,,0.0608695652173913,false,0.7142857142857143,mobzones.com,mojozone53.com
false,false,true,0.6,0.6,0.09161470164616957,0.6,true,false,0.7,,0.0012422360248447203,false,0.75,viyar.ua,diyar.uz
false,false,true,0.6,0.04944500504540868,0.0651745796440634,0.21461352038590423,false,0,0.7,,0.0608695652173913,false,0.6842105263157895,recovertactical.com,recover-paypal.com
false,false,true,0.6,0.04944500504540868,0.0651745796440634,0.21461352038590423,false,0,0.7,,0.0608695652173913,false,0.6842105263157895,recovertactical.com,recover-paypal.com
false,false,true,0.09731543624161074,0.272452068617558,0.07860866780911145,1,false,0,0.7,,0.16645962732919253,false,0.7272727272727273,pantika.biz,mallika.biz
false,false,true,0.09731543624161074,0.272452068617558,0.07860866780911145,1,false,0,0.7,,0.16645962732919253,false,0.7272727272727273,pantika.biz,mallika.biz
false,false,true,0.09731543624161074,0.272452068617558,0.07860866780911145,1,false,0,0.7,,0.16645962732919253,false,0.7272727272727273,pantika.biz,mallika.biz
false,false,true,0.6,0.04944500504540868,0.06082317120603881,0.21461352038590423,true,false,0.7,,0.0608695652173913,false,0.75,yourmodernfamily.com,yourecofamily.com
false,false,true,0.3098434004474273,0.06659939455095863,0.037864520059081405,0.6,true,false,0.7,,0.0608695652173913,false,0.7692307692307693,ratokalam.com,ramrokaam.com
false,false,true,0.3098434004474273,0.06659939455095863,0.037864520059081405,0.6,true,false,0.7,,0.0608695652173913,false,0.7692307692307693,ratokalam.com,ramrokaam.com
false,false,true,0.6,0.6,0.05197323679789955,0.6,true,false,0.7,,0.0024844720496894407,false,0.5416666666666666,mein-schoener-garten.de,medienschmiede-sander.de
false,false,true,0.6,0.6,0.05197323679789955,0.6,true,false,0.7,,0.0024844720496894407,false,0.5416666666666666,mein-schoener-garten.de,medienschmiede-sander.de
false,false,true,0.6,0.4571140262361251,0.05252067222976729,0.6,true,false,0.7,,0.0608695652173913,false,0.6086956521739131,burningcamel.com,bruninglandscapeltd.com
false,false,true,0.6,0.6,0.05096926624917707,0.6,true,false,0.7,,0.0608695652173913,false,0.6666666666666666,wed-in-seychelles.com,miguelseychelles.com
false,false,true,0.6,0.3955600403632694,0.07908691941563045,0.5841084610298728,false,0,0.7,,0.0608695652173913,false,0.7222222222222222,trusted-verify.com,estado-verify.com
false,false,true,0.1610738255033557,0.03128153380423814,0.07439300305928062,0.8773982684284121,true,false,0.7,,0.0608695652173913,false,0.7857142857142857,sexs-photo.com,sjr-photo.com
false,false,true,0.6,0.6,0.3118291589950744,0.6,true,false,0.3,,0.029813664596273288,false,0.75,webino.site,d942m.weblium.site
false,false,true,0.09731543624161074,0.272452068617558,0.03805930516575359,1,true,false,0.3,,0.0608695652173913,false,0.7333333333333333,roberflores.com,ssl.tobecolored.com
false,false,true,0.3098434004474273,0.06659939455095863,0.15833205408961648,0.6,false,0,0.7,,0.0608695652173913,false,0.8,mygoto.com,gabungchatwhatsapp2020.ygto.com
false,false,true,0.3098434004474273,0.06659939455095863,0.15833205408961648,0.6,false,0,0.7,,0.0608695652173913,false,0.8,mygoto.com,gabungchatwhatsapp2020.ygto.com
false,false,true,0.6,0.6,0.09338576721238553,0.6,true,false,0.7,,0,false,0.6428571428571429,mdcollege.in,ndt-college.kz
false,false,true,0.09731543624161074,0.272452068617558,0.04374299019742382,1,true,false,0.6,,0.0608695652173913,false,0.7333333333333333,codewithr.com,erodemithra.com
false,false,true,0.09731543624161074,0.272452068617558,0.04374299019742382,1,true,false,0.6,,0.0608695652173913,false,0.7333333333333333,codewithr.com,erodemithra.com
false,false,true,0.09731543624161074,0.272452068617558,0.04374299019742382,1,true,false,0.6,,0.0608695652173913,false,0.7333333333333333,codewithr.com,erodemithra.com
false,false,true,0.6,0.6,0.039685641409637915,0.6,true,false,0.7,,0.02857142857142857,false,0.6842105263157895,sarandigital.in,marmaladedigital.in
false,false,true,0.6,0.4571140262361251,0.04676063295076627,0.6,true,false,0.3,,0.0608695652173913,false,0.8333333333333334,alternet.com,atefnet.com
false,false,true,0.6,0.4571140262361251,0.04676063295076627,0.6,true,false,0.3,,0.0608695652173913,false,0.8333333333333334,alternet.com,atefnet.com
false,false,true,0.6,0.6,0.07092464393166276,0.6,true,false,0.7,,0.034782608695652174,false,0.6923076923076923,leansummit.ru,zoosummit.ru
false,false,true,0.6,0.6,0.07092464393166276,0.6,true,false,0.7,,0.034782608695652174,false,0.6923076923076923,leansummit.ru,zoosummit.ru
false,false,true,0.6,0.6,0.07092464393166276,0.6,true,false,0.7,,0.034782608695652174,false,0.6923076923076923,leansummit.ru,zoosummit.ru
false,false,true,0.6,0.6,0.07092464393166276,0.6,true,false,0.7,,0.034782608695652174,false,0.6923076923076923,leansummit.ru,zoosummit.ru
false,false,true,0.6,0.3955600403632694,0.08030384714622008,0.5841084610298728,false,0,0.7,,0.0608695652173913,false,0.8461538461538461,zonapasar.com,www.zonamasa.com
false,false,true,0.6,0.04944500504540868,0.060946536391076805,0.21461352038590423,false,0,0.7,,0.09316770186335403,false,0.75,vitalsource.com,vitalsource.info
false,false,true,0.6,0.4571140262361251,0.05252067222976729,0.6,true,false,0.7,,0.0608695652173913,false,0.6086956521739131,burningcamel.com,bruninglandscapeltd.com
false,false,true,0.6,0.6,0.04485905984152493,0.6,true,false,0.7,,0.034782608695652174,false,0,true,ddt.yaguo.ru
false,false,true,0.6,0.6,0.06121072919498597,0.6,true,false,0.5,,0.6,false,0.7272727272727273,vetuk.co.uk,three.gb-uk.co.uk
false,false,true,0.6,0.6,0.06121072919498597,0.6,true,false,0.5,,0.6,false,0.7272727272727273,vetuk.co.uk,three.gb-uk.co.uk
false,false,true,0.6,0.6,0.7205934039835692,0.6,false,0,0.7,,0.018633540372670804,false,0.7333333333333333,waecdirect.org,445d337b5cd5de476f99333df6b0c2a7.webredirect.org
false,false,true,0.6,0.6,0.7205934039835692,0.6,false,0,0.7,,0.018633540372670804,false,0.7333333333333333,waecdirect.org,445d337b5cd5de476f99333df6b0c2a7.webredirect.org
false,false,true,0.6,0.6,0.037000630020293725,0.6,true,false,0.7,,0.6,false,0.7692307692307693,amigo.com.np,amigos.com.pt
false,false,true,0.6,0.6,0.21195628356772664,0.6,false,0,0.7,,0.33291925465838507,false,0.5833333333333334,cara1001.com,cta-001.cf
false,false,true,0.6,0.6,0.3891492042647878,0.6,false,0,0.7,,0.034782608695652174,false,0.7333333333333333,ihor-hosting.ru,u1037725.cp.regruhosting.ru
