malware_domain,phishtank,alexatop,domaintoolsregistrars,knujon,DomainNameEntropy,registrar_prices,isNotResolves,isBogon,ttlRisk,spamhausreg,SpamhausTld,domain_age,lehigh-typosquat,AlexaLevSim_score,AlexaLevSim_domain,DomainName
false,false,false,0.09731543624161074,0.272452068617558,0.037227790370671976,1,true,false,0.3,,0.06211180124223602,0.023376623376623374,false,0,true,cdn.oddle.me
false,false,false,0.09731543624161074,0.272452068617558,0.030290051676524283,1,true,false,0.3,,0.0608695652173913,0.28571428571428575,false,0.8181818181818182,tootik.com,tootris.com
false,false,false,0.6,0.16851664984863773,0.05892113552240182,0.6,true,false,0.5,,0.05838509316770185,0.023376623376623374,false,0.8095238095238095,konakconstruction.net,www.clarkconstruction.net
false,false,false,0.1610738255033557,0.03128153380423814,0.046539800636492094,0.8773982684284121,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.7692307692307693,hillsdalecollegian.com,hillsdalecollegecruise.com
false,false,false,0.6,0.6,0.07100189040144327,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.7727272727272727,christianbook.com,www.lovechristianbooks.com
false,false,false,0.09731543624161074,0.272452068617558,0.0536958641138488,1,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.7058823529411765,viralorchard.com,lymanorchards.com
false,false,false,0.6,0.16851664984863773,0.055100224988782615,0.6,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.8,floydsbarbershop.com,rudysbarbershop.com
false,false,false,0.6,0.6,0.06260282014107257,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.8,dailytolper.com,www.dailyolders.com
false,false,false,0.6,0.4571140262361251,0.04900572124842009,0.6,true,false,0.7,,0.0608695652173913,0.1012987012987013,false,0.7,marketingisbliss.com,movementisbliss.com
false,false,false,0.6,0.6,0.041805097120526574,0.6,true,false,0.7,,0.018633540372670804,0.07272727272727274,false,0.7272727272727273,nanohub.org,immohub.org
false,false,false,0.09731543624161074,0.272452068617558,0.05952268930086024,1,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.7368421052631579,victoriousseo.com,victoriouswoman.com
false,false,false,0.09731543624161074,0.272452068617558,0.059246776869340274,1,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.75,mymusicsheet.com,mymusiclife.com
false,false,false,0.6,0.3955600403632694,0.06704951366084769,0.5841084610298728,true,false,0.7,,0.05838509316770185,0.023376623376623374,false,0.5652173913043478,wisconsinharley.com,www.wisconsinprephockey.net
false,false,false,0.6,0.4571140262361251,0.05746489875392168,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.75,betterworldbooks.com,openworldbooks.com
false,false,false,0.6,0.16851664984863773,0.084112712079464,0.6,true,false,0.3,,0.018633540372670804,0.023376623376623374,false,0.8666666666666667,santacruz.org,www.santacruzpl.org
false,false,false,0.09731543624161074,0.272452068617558,0.06591709852725744,1,true,false,0.3,,0.0608695652173913,0.023376623376623374,false,0,true,fikriyat.com
false,false,false,0.09731543624161074,0.272452068617558,0.05064960691008929,1,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0.8095238095238095,searcycountryclub.com,accountryclub.com
false,false,false,0.6,0.16851664984863773,0.06014839864588719,0.6,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0.6111111111111112,realwill.tmall.com,whatwillittake.com
false,false,false,0.6,0.04944500504540868,0.05835621206490647,0.21461352038590423,true,false,0.7,,0.0608695652173913,0.5454545454545454,false,0.8,lanyon.com,anyfn.com
false,false,false,0.09731543624161074,0.272452068617558,0.060075271277321034,1,true,false,0.7,,0.014906832298136644,0.03896103896103896,false,0.7142857142857143,mediastar.co,www.mediasplash.co
false,false,false,0.6,0.6,0.061294672918009,0.6,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0.8571428571428571,anisearch.com,www.landsearch.com
false,false,false,0.6,0.16649848637739656,0.3314326780862147,0.19822444528926278,true,false,0.3,,0.0484472049689441,0.5454545454545454,false,0.6666666666666666,5bylu.xyz,www.52yw.xyz
false,false,false,0.6,0.6,0.06406622710104909,0.6,true,false,0.1,,0.6,0.023376623376623374,false,0.7142857142857143,sse.com.cn,www.sisyphe.com.cn
false,false,false,0.6,0.4571140262361251,0.06426582604498757,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.631578947368421,followsnake.com,www.forceflowscales.com
false,false,false,0.6,0.04944500504540868,0.04384597411490137,0.21461352038590423,true,false,0.7,,0.06211180124223602,0.10909090909090909,false,0.6875,coolanything.net,coolgatething.me
false,false,false,0.6,0.6,0.046309610038198196,0.6,true,false,0.7,,0.6,0.23376623376623376,false,0.7142857142857143,intu.co.uk,tpointuk.co.uk
false,false,false,0.6,0.04944500504540868,0.06102246282244341,0.21461352038590423,true,false,0.5,,0.0608695652173913,0.28571428571428575,false,0.7058823529411765,bestbabyshome.com,dealwayshome.com
false,false,false,0.6,0.6,0.04515272479901233,0.6,true,false,0.6,,0.6,0.4675324675324675,false,0.8461538461538461,xnnews.com.cn,stnews.com.cn
false,false,false,0.09731543624161074,0.272452068617558,0.0508851393406407,1,true,false,0.6,,0.0608695652173913,0.07532467532467532,false,0.7647058823529411,usafootball.com,usasoftballne.com
false,false,false,0.1610738255033557,0.03128153380423814,0.0836520986344846,0.8773982684284121,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.7083333333333334,ferkosfinejewelry.com,www.larrysfinejewelryinc.com
false,false,false,0.6,0.6,0.05614700024141761,0.6,true,false,0.7,,0.0608695652173913,0.04675324675324675,false,0.8,skylarkinfo.com,skybarcino.com
false,false,false,0.6,0.3955600403632694,0.08280440735243538,0.5841084610298728,true,false,0.5,,0.018633540372670804,0.023376623376623374,false,0.8125,panelonline.org,eet.pixel-online.org
false,false,false,0.6,0.6,0.05338645627712554,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0,true,www.brettmartin.com
false,false,false,0.6,0.3955600403632694,0.07225248733087469,0.5841084610298728,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.75,rainforestqa.com,www.rainforest-facts.com
false,false,false,0.09731543624161074,0.272452068617558,0.06250107139957155,1,true,false,0.5,,0.02857142857142857,0.23376623376623376,false,0.5714285714285714,looksstudio.in,www.fluorescentstudios.in
false,false,false,0.6,0.6,0.16423485481633843,0.6,true,false,0.5,,0.0484472049689441,0.935064935064935,false,0.6923076923076923,elizamoda.xyz,zaoda.xyz
false,false,false,0.09731543624161074,0.272452068617558,0.06346436887668065,1,true,false,0.3,,0.0608695652173913,0.42857142857142855,false,0.8,mature-bbw.com,www.mymaturebbw.com
false,false,false,0.6,0.6,0.04737753821766992,0.6,true,false,0.5,,0.0608695652173913,0.4675324675324675,false,0.8333333333333334,myobitel.com,mysbitl.com
false,false,false,0.6,0.3955600403632694,0.07191204788627276,0.5841084610298728,true,false,0.7,,0.0608695652173913,0.1012987012987013,false,0.6470588235294118,clueylearning.com,lucyjennings.com
false,false,false,0.09731543624161074,0.272452068617558,0.06099836468265991,1,true,false,0.3,,0.0608695652173913,1,false,0.7916666666666666,oldbookillustrations.com,www.blackillustrations.com
false,false,false,0.1610738255033557,0.03128153380423814,0.05183320884700013,0.8773982684284121,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0.6666666666666666,filthnest.com,old.eviltheists.com
false,false,false,0.6,0.16246215943491424,0.04930541275667813,0.4030663987113494,true,false,0.3,,0.0608695652173913,0.023376623376623374,false,0,true,lifemart.lapineinc.com
false,false,false,0.09731543624161074,0.272452068617558,0.036728215820593206,1,true,false,0.7,,0.0608695652173913,0.4675324675324675,false,0.65,personalcapital.com,seasonalscapesli.com
false,false,false,0.09731543624161074,0.272452068617558,0.039273383164463375,1,true,false,0.5,,0.0608695652173913,0.04935064935064935,false,0,true,simonheloise.com
false,false,false,0.6,0.16851664984863773,0.06484719724165888,0.6,true,false,0.7,,0.018633540372670804,0.023376623376623374,false,0,true,www.nrlfcu.org
false,false,false,0.09731543624161074,0.272452068617558,0.05045528601771033,1,true,false,0.7,,0.014906832298136644,0.1038961038961039,false,0.75,sendy.co,lundy.co
false,false,false,0.6,0.16649848637739656,0.24047380710971433,0.19822444528926278,false,0,0.7,,0.05838509316770185,1,false,0.8,tehnic.net,vu7t2.vexnic.net
false,false,false,0.09731543624161074,0.272452068617558,0.03810366331351826,1,true,false,0.5,,0.06211180124223602,0.935064935064935,false,0.6666666666666666,chatiw.me,app.clapid.me
false,false,false,0.6,0.16851664984863773,0.028825825896695568,0.6,true,false,0.5,,0.018633540372670804,0.023376623376623374,false,0.6923076923076923,sannata.org,stannesea.org
false,false,false,0.09731543624161074,0.272452068617558,0.05761584140943403,1,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.8461538461538461,sabalight.com,www.walalight.com
false,false,false,0.6,0.4419778002018164,0.12940663947626307,0.46599288410240697,true,false,0.6,,0.0608695652173913,0.07792207792207792,false,0.6666666666666666,sequentum.com,sequentialmath.com
false,false,false,0.09731543624161074,0.272452068617558,0.048858559284146126,1,true,false,0.7,,0.018633540372670804,0.023376623376623374,false,0.7142857142857143,peepalfarm.org,puppetfarm.org
false,false,false,0.09731543624161074,0.272452068617558,0.05296637798165897,1,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.7857142857142857,gossipgist.com,www.gossipmill.com
false,false,false,0.6,0.16649848637739656,0.09025507535904989,0.19822444528926278,true,false,0.7,,0.0608695652173913,0.10909090909090909,false,0.6875,naomikiss.com,www.naomikizhner.com
false,false,false,0.6,0.6,0.06432142690973033,0.6,true,false,0.3,,0.0608695652173913,0.935064935064935,false,0.7647058823529411,dirtypornvids.com,www.dirtypopcards.com
false,false,false,0.6,0.6,0.3013464284113581,0.6,true,false,0.3,,0.6,0.023376623376623374,false,0.5714285714285714,oban.org.uk,cdn.1418now.org.uk
false,false,false,0.6,0.6,0.1868817527029076,0.6,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.8888888888888888,mywed.com,h5wbfbg.mlwed.com
false,false,false,0.6,0.9434914228052472,0.04348019248241115,0.7605837158398262,true,false,0.7,,0.0608695652173913,1,false,0.7333333333333333,madfitgear.com,leadoutgear.com
false,false,false,0.6,0.6,0.0501775886831744,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.75,cheapcosttours.com,www.useastcoasttours.com
false,false,false,0.6,0.6,0.050083649432810656,0.6,true,false,0.6,,0.0608695652173913,1,false,0.7333333333333333,hangdathat.com,hongdashirt.com
false,false,false,0.09731543624161074,0.272452068617558,0.05641730731359187,1,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.8421052631578947,zaharisolutions.com,www.hatisolutions.com
false,false,false,0.6,0.25731584258324924,0.056037770008383725,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.7619047619047619,learningresources.com,www.learningmeasure.com
false,false,false,0.09731543624161074,0.272452068617558,0.04932609597054533,1,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0.8333333333333334,uranium7.com,kraniums.com
false,false,false,0.6,0.6,0.06950690947714845,0.6,true,false,0.3,,0.0608695652173913,0.023376623376623374,false,0.7037037037037037,megamorettephotography.com,www.magdalenbluephotography.com
false,false,false,0.09731543624161074,0.272452068617558,0.06750630108925422,1,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.6470588235294118,moneymakercdn.com,www.moodymalekdds.com
false,false,false,0.6,0.6,0.10442048889162207,0.6,true,false,0.7,,0.0608695652173913,0.5454545454545454,false,0.6956521739130435,exceptionalalien.com,exceptional-objects.com
false,false,false,0.6,0.6,0.0433097765296911,0.6,true,false,0.3,,0.0012422360248447203,0.4675324675324675,false,0.75,bpcdn.co,us.bmcdn.io
false,false,false,0.09731543624161074,0.272452068617558,0.03451762579290161,1,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0.8571428571428571,redrestore.com,leprestore.com
false,false,false,0.6,0.6,0.06817233143640317,0.6,true,false,0.7,,0.018633540372670804,0.023376623376623374,false,0.6666666666666666,morgantownfarmersmarket.org,www.kennebunkfarmersmarket.org
false,false,false,0.6,0.6,0.06496120540264377,0.6,true,false,0.5,,0.6,0.023376623376623374,false,0.7391304347826086,grimsbytelegraph.co.uk,www.greenocktelegraph.co.uk
false,false,false,0.6,0.6,0.0421218488997116,0.6,true,false,0.3,,0.0608695652173913,0.10909090909090909,false,0.7692307692307693,sonmuhur.com,oss.songruhui.com
false,false,false,0.6,0.6,0.06330769000432208,0.6,true,false,0.5,,0.0608695652173913,0.1038961038961039,false,0.7307692307692307,thechildrensbookreview.com,theprairiesbookreview.com
false,false,false,0.6,0.58627648839556,0.03810935953169781,0.6,true,false,0.7,,0.0012422360248447203,1,false,0.7142857142857143,cordontrack.in,api.carrottrack.io
false,false,false,0.09731543624161074,0.272452068617558,0.07074790191212085,1,true,false,0.7,,0.0608695652173913,0.1038961038961039,false,0.8571428571428571,freeimages.com,www.fyeimages.com
false,false,false,0.09731543624161074,0.272452068617558,0.07163087414363774,1,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.6,guildportal.com,www.guilfordctrotary.com
false,false,false,0.09731543624161074,0.272452068617558,0.06480295677511302,1,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.8181818181818182,oyoos.com,joyopos.com
false,false,false,0.09731543624161074,0.272452068617558,0.06045213119409855,1,true,false,0.7,,0.0608695652173913,0.04675324675324675,false,0.8333333333333334,theparkingspot.com,www.thehearingspot.com
false,false,false,0.09731543624161074,0.272452068617558,0.08791469930952363,1,true,false,0.5,,0.0608695652173913,0.04675324675324675,false,0.7142857142857143,setsustainability.com,sustainabilitybox.com
false,false,false,0.6,0.6,0.10040412875467707,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.8,mamma.com,app0.mamuta.com
false,false,false,0.09731543624161074,0.272452068617558,0.04722117846197485,1,true,false,0.5,,0.0608695652173913,1,false,0.8,onapp.com,prod.aovapp.com
false,false,false,0.6,0.04944500504540868,0.065829706168243,0.21461352038590423,false,0,0.7,,0.0608695652173913,0.4675324675324675,false,0.6666666666666666,jungleistanbul.com,junglestagedie.com
false,false,false,0.6,0.3955600403632694,0.05404374788644876,0.5841084610298728,true,false,0.7,,0.018633540372670804,0.023376623376623374,false,0.7777777777777778,kkihs.org,kkfs.org
false,false,false,0.6,0.04944500504540868,0.2722740249128831,0.21461352038590423,true,false,0.3,,0.0608695652173913,0.4675324675324675,false,0.7692307692307693,18gifts.com,521-gifts.com
false,false,false,0.6,0.8738647830474269,0.07008897998358725,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.6666666666666666,theselfsufficientliving.com,www.selfsufficientme.com
false,false,false,0.6,0.4571140262361251,0.04690217045362372,0.6,true,false,0.5,,0.018633540372670804,0.023376623376623374,false,0.6111111111111112,baking-bad.org,breakingground.org
false,false,false,0.09731543624161074,0.272452068617558,0.06716712735943832,1,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.7272727272727273,cpfic.com,www.cdfitdc.com
false,false,false,0.6,0.6,0.05853071848959954,0.6,true,false,0.7,,0.0608695652173913,0.28571428571428575,false,0.8571428571428571,techmelife.com,techuplife.com
false,false,false,0.6,0.16649848637739656,0.14413627086105874,0.19822444528926278,true,false,0.6,,0.016149068322981366,0.4675324675324675,false,0.75,vsetv.cc,0stv.cc
false,false,false,0.6,0.04944500504540868,0.08955925366718319,0.21461352038590423,true,false,0.7,,0.018633540372670804,0.04935064935064935,false,0.7,universalservice.org,ns1.wonderfulservice.org
false,false,false,0.6,0.3955600403632694,0.04784527709126731,0.5841084610298728,true,false,0.5,,0.0608695652173913,1,false,0.8235294117647058,bpsgameserver.com,casino.gogameserver.com
false,false,false,0.1610738255033557,0.03128153380423814,0.06944462468742538,0.8773982684284121,true,false,0.7,,0.018633540372670804,0.023376623376623374,false,0.7777777777777778,masal.org,www.amsa.majcl.org
false,false,false,0.6,0.04944500504540868,0.057711336358160045,0.21461352038590423,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.7272727272727273,kursibarbershop.com,www.bluestarbarbershop.com
false,false,false,0.6,0.6,0.21575879898568925,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.7142857142857143,messattari.com,sessanta60.com
false,false,false,0.6,0.16851664984863773,0.05536302478182475,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.8571428571428571,superfacts.com,www.supermats.com
false,false,false,0.6,0.3955600403632694,0.04665710090445131,0.5841084610298728,true,false,0.5,,0.016149068322981366,0.5454545454545454,false,0.6875,momunleashed.com,unleashed.cc
false,false,false,0.6,0.6,0.05295268989059323,0.6,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.8,joahbeauty.com,touchbeauty.com
false,false,false,0.6,0.04944500504540868,0.12680505980161544,0.21461352038590423,true,false,0.5,,0.0484472049689441,0.4675324675324675,false,0,true,dfddsssp.dlfilesnow.xyz
false,false,false,0.09731543624161074,0.272452068617558,0.1064628312308578,1,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0,true,highvolumeoxygen.com
false,false,false,0.1610738255033557,0.03128153380423814,0.07928276586743908,0.8773982684284121,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.6190476190476191,inkedhappiness.com,www.wickedsharpknives.com
false,false,false,0.09731543624161074,0.272452068617558,0.06104715020223048,1,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.6842105263157895,world-beverages.com,www.greensbeverages.com
false,false,false,0.6,0.6,0.13747346089800783,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.7222222222222222,oilsquare.com,foothillsquare.com
false,false,false,1.3266219239373602,0.41372351160444,0.04830530640176521,0.6,true,false,0.6,3.96,0.0608695652173913,0.10909090909090909,false,0.7083333333333334,mustardseedtinyhomes.com,mustardseedshop.com
false,false,false,0.09731543624161074,0.272452068617558,0.05808593813169879,1,false,0,0.7,,0.0608695652173913,0.1012987012987013,false,0.8,fairyburger.com,www.maineburger.com
false,false,false,0.6,0.6,0.08354811733364971,0.6,true,false,0.7,,0.0608695652173913,0.1012987012987013,false,0.7222222222222222,abovethelaw.com,www.abovethedamjam.com
false,false,false,0.09731543624161074,0.272452068617558,0.060688893317901074,1,true,false,0.6,,0.0608695652173913,0.07792207792207792,false,0.65,billingorchard.com,bendingbirchfarm.com
false,false,false,0.6,0.16246215943491424,0.08059113242749219,0.4030663987113494,true,false,0.7,,0.0608695652173913,0.03896103896103896,false,0.7142857142857143,vernonfamilyfarm.com,www.hancockfamilyfarm.com
false,false,false,0.09731543624161074,0.272452068617558,0.05936237582439548,1,true,false,0.6,,0.0608695652173913,0.28571428571428575,false,0.7058823529411765,thefoggydog.com,www.thedoggiedorr.com
false,false,false,0.6,0.04944500504540868,0.04866225595317421,0.21461352038590423,true,false,0.3,,0.0608695652173913,0.935064935064935,false,0,true,betterme-apps.com
false,false,false,0.09731543624161074,0.272452068617558,0.03749195045073362,1,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.8,tahoesports.com,tribesports.com
false,false,false,1.3266219239373602,0.41372351160444,0.04190568225131875,0.6,true,false,0.7,3.96,0.05838509316770185,0.04675324675324675,false,0.7692307692307693,onanime.net,ero-anime.net
false,false,false,0.6,0.6,0.08042204195322855,0.6,true,false,0.5,,0.0608695652173913,1,false,0.6363636363636364,lodging-world.com,erodoujinshi-world.com
false,false,false,1.3266219239373602,0.41372351160444,0.06821981169478233,0.6,true,false,0.7,3.96,0.0608695652173913,0.03636363636363637,false,0.7692307692307693,niyanchun.com,nijinchu.com
false,false,false,0.6,0.2805247225025227,0.07912606440603823,0.6,true,false,0.7,,0.0608695652173913,0.04415584415584416,false,0.7692307692307693,lnwdoujin.com,d-doujin.com
false,false,false,0.6,0.04944500504540868,0.047228237954964204,0.21461352038590423,true,false,0.5,,0.014906832298136644,0.935064935064935,false,0.7,tryimg.com,gtlyimg.co
false,false,false,0.09731543624161074,0.272452068617558,0.05601460746468906,1,true,false,0.6,,0.018633540372670804,0.023376623376623374,false,0.7142857142857143,kingsnews.org,www.kingstowne.org
false,false,false,0.09731543624161074,0.272452068617558,0.07646213595126444,1,true,false,0.1,,0.0608695652173913,0.023376623376623374,false,0.7777777777777778,hellasjournal.com,www.vollarajournal.com
false,false,false,0.6,0.16851664984863773,0.07029590052457484,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.7692307692307693,monatcorp.com,www.monacojc.com
false,false,false,0.6,0.6,0.5602277647445534,0.6,false,0,0.7,,0.034782608695652174,0.023376623376623374,false,0.9,yogadom.ru,net242.255.92-179.yoladom.ru
false,false,false,0.09731543624161074,0.272452068617558,0.058818200624578536,1,true,false,0.7,,0.0608695652173913,0.12727272727272726,false,0.7647058823529411,dubaisavers.com,links.educatesavers.com
false,false,false,0.6,0.04944500504540868,0.046159769550451514,0.21461352038590423,true,false,0.5,,0.0608695652173913,0.4675324675324675,false,0.7058823529411765,towerhobbies.com,pctechhobbies.com
false,false,false,0.6,0.04944500504540868,0.0387932606755312,0.21461352038590423,true,false,0.5,,0.053416149068322975,0.07532467532467532,false,0.9,atgames.us,ctgames.us
false,false,false,0.6,0.6,0.39660169683944013,0.6,true,false,0.3,,0.0608695652173913,0.023376623376623374,false,0.7777777777777778,17173.com,7713.com
false,false,false,0.09731543624161074,0.272452068617558,0.4487175274630988,1,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.7777777777777778,77-67.com,7667.com
false,false,false,0.09731543624161074,0.272452068617558,0.05156663355337746,1,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.7857142857142857,ligerlearn.com,fiberlean.com
false,false,false,0.6,0.6,0.06156464833760317,0.8773982684284121,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.7058823529411765,london-blend.com,www.londonallergy.com
false,false,false,0.6,0.4571140262361251,0.0745283133307768,0.6,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0.8,life-crimea.com,www.life-framer.com
false,false,false,0.6,0.04944500504540868,0.03469196069993281,0.21461352038590423,true,false,0.5,,0.0608695652173913,0.28571428571428575,false,0,true,coloringoo.com
false,false,false,0.6,0.07265388496468214,0.04787460598687095,0.1782344145121798,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0,true,rawmango.com
false,false,false,0.6,0.6,0.05654917290177329,0.6,true,false,0.7,,0.004968944099378881,0.023376623376623374,false,0.5333333333333333,globalchallengesfellowship.net,www.nielsstensenfellowship.nl
false,false,false,0.6,0.4419778002018164,0.06827176961421859,0.46599288410240697,true,false,0.6,,0.018633540372670804,0.023376623376623374,false,0.7058823529411765,spirityoga.org,www.spiritofyouth.org
false,false,false,0.6,0.4419778002018164,0.05990061962245035,0.46599288410240697,true,false,0.6,,0.0608695652173913,1,false,0.6363636363636364,barbellpursuits.com,www.philatelicpursuits.com
false,false,false,0.6,0.3955600403632694,0.04679701220180647,0.5841084610298728,true,false,0.7,,0.0608695652173913,0.23376623376623376,false,0.75,lightingdirect.com,lightningdetroit.com
false,false,false,0.09731543624161074,0.272452068617558,0.5064213796278646,1,false,0,0.7,,0.0608695652173913,0.023376623376623374,false,0.7777777777777778,51766.com,5106.com
false,false,false,0.1610738255033557,0.03128153380423814,0.048265714862975435,0.8773982684284121,true,false,0.7,,0.0608695652173913,0.03636363636363637,false,0.9047619047619048,ispringsolutions.com,bhspringsolutions.com
false,false,false,0.6,0.6,0.09257785430954421,0.6,true,false,0.6,,0.28819875776397513,0.5454545454545454,false,0.6666666666666666,tesla.cn,wl1.dns-la.cn
false,false,false,0.09731543624161074,0.272452068617558,0.04629776611590776,1,true,false,0.7,,0.0608695652173913,0.03636363636363637,false,0.875,housemethod.com,coursemethod.com
false,false,false,0.6,0.6,0.06866429387347299,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.8,francescas.com,www.francerocks.com
false,false,false,0.6,0.16851664984863773,0.042186587412108095,0.6,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0.9,uaudio.com,paudio.com
false,false,false,0.09731543624161074,0.272452068617558,0.03786609965836166,1,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.7894736842105263,asap-utilities.com,eastonutilities.com
false,false,false,0.09731543624161074,0.272452068617558,0.04649093532965875,1,true,false,0.7,,0.0608695652173913,0.03896103896103896,false,0.75,codingame.com,codingtemple.com
false,false,false,0.6,0.20080726538849647,0.06914387028589478,0.6,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.8,frankcasino.com,www.frankcass.com
false,false,false,0.6,0.16851664984863773,0.05848938953761685,0.6,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0,true,www.rspeaudio.com
false,false,false,0.6,0.3955600403632694,0.04697574511111148,0.5841084610298728,true,false,0.7,,0.0608695652173913,0.935064935064935,false,0.8,aloha-collection.com,dalylacollection.com
false,false,false,0.09731543624161074,0.272452068617558,0.05514339392363617,1,true,false,0.6,,0.05838509316770185,0.023376623376623374,false,0.6153846153846154,westlakefinancial.com,www.westernstatesfinancial.net
false,false,false,0.09731543624161074,0.272452068617558,0.0483575618287903,1,true,false,0.7,,0.018633540372670804,0.023376623376623374,false,0.6666666666666666,anxiety.org,anticruelty.org
false,false,false,0.09731543624161074,0.272452068617558,0.06851786587025684,1,true,false,0.7,,0.018633540372670804,0.1012987012987013,false,0.6,lovecommunity.gr,belovedcommunitytalks.org
false,false,false,0.09731543624161074,0.272452068617558,0.027494325779358144,1,true,false,0.7,,0.0608695652173913,0.935064935064935,false,0.8333333333333334,yotattoo.com,lotittoo.com
false,false,false,0.6,0.04944500504540868,0.04232835983215125,0.21461352038590423,true,false,0.7,,0.0608695652173913,0.04415584415584416,false,0.7333333333333333,hanasu-eigo.com,grani.hanasusanto.com
false,false,false,0.09731543624161074,0.272452068617558,0.07267991861179258,1,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.6153846153846154,journalistopia.com,www.journalismwithoutwalls.com
false,false,false,0.6,0.04944500504540868,0.07281780253713846,0.21461352038590423,false,0,0.7,,0.1167701863354037,0.5454545454545454,false,0.5172413793103449,downloadlatestsoftwares.com,syncheavilylatestsoftware.icu
false,false,false,0.6,0.04944500504540868,0.0682199870449756,0.21461352038590423,true,false,0.3,,0.0608695652173913,0.023376623376623374,false,0.7058823529411765,justgiving.com,www.austinsdiving.com
false,false,false,0.6,0.16649848637739656,0.060515267075206484,0.19822444528926278,true,false,0.7,,0.05838509316770185,0.023376623376623374,false,0.7272727272727273,deliran.net,www.devbean.net
false,false,false,0.09731543624161074,0.272452068617558,0.06354163407836877,1,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.8,raneystruckparts.com,www.tankertruckparts.com
false,false,false,0.6,0.04944500504540868,0.0696658066719606,0.21461352038590423,true,false,0.7,,0.0608695652173913,0.023376623376623374,false,0.6875,geograftour.com,www.georgefyoung.com
false,false,false,0.6,0.04944500504540868,0.04964724341756077,0.21461352038590423,true,false,0.5,,0.09316770186335403,0.1038961038961039,false,0.6875,dostats.info,armorystats.info
false,false,false,0.6,0.13723511604439959,0.03159426348846423,0.6,true,false,0.5,,0.014906832298136644,0.07272727272727274,false,0,true,getlasso.co
false,false,false,0.6,0.4419778002018164,0.14787295218504157,0.46599288410240697,true,false,0.6,,0.0608695652173913,0.023376623376623374,false,0.8,alldevotion.com,wiki.sc4devotion.com
false,false,false,0.6,0.6,0.04688091422261398,0.6,true,false,0.6,,0.004968944099378881,0.023376623376623374,false,0.6,culture.pl,dutchculture.nl
false,false,false,0.6,0.6,0.09569675302780847,0.6,true,false,0.5,,0.0608695652173913,0.4675324675324675,false,0,true,ck.zzipps.com
false,false,false,0.6,0.6,0.06001644953448525,0.6,true,false,0.5,,0.0608695652173913,0.023376623376623374,false,0.8125,insurance.com,www.insurechance.com
