Domain_score,DomainToolRegistrars,knujon,DomainNameEntropy,registrar_prices,ttlRisk,spamhausTld,domain_age,AlexaLevSim,Label
5.888888889,0.6,0.638748739,0.141466738,0.6,0.7,0.060869565,0.5,0.517241379,phishtank
5.777777778,0.6,0.39556004,0.080303847,0.415891539,0.7,0.060869565,0.5,0.625,phishtank
6,0.097315436,0.272452069,0.059547319,0,0.7,0.060869565,0.5,0.666666667,phishtank
6.333333333,0.6,0.6,0.065291178,0.6,0.7,0.6,0.5,0.666666667,phishtank
5.777777778,0.6,0.6,0.070924644,0.6,0.7,0.034782609,0.5,0.6,phishtank
6.222222222,0.6,0.6,0.057488869,0.6,0.7,0.6,0.5,0.588235294,phishtank
6.111111111,0.6,0.6,0.078204735,0.6,0.7,0.093167702,0.5,0.5,phishtank
6.333333333,0.6,0.6,0.03640326,0.6,0.7,0.6,0.5,0.789473684,phishtank
6.333333333,0.6,0.6,0.03640326,0.6,0.7,0.6,0.5,0.789473684,phishtank
5.444444444,0.6,0.6,0.059830314,0.6,0.7,0.011180124,0.5,0.6,phishtank
5.888888889,0.097315436,0.272452069,0.051805062,0,0.7,0.060869565,0.5,0.705882353,phishtank
5.777777778,0.097315436,0.272452069,0.053950666,0,0.6,0.060869565,0.5,0.769230769,phishtank
5.777777778,0.6,0.6,0.050969266,0.6,0.7,0.060869565,0.5,0.65,phishtank
5.777777778,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902,phishtank
5.777777778,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902,phishtank
5.444444444,0.6,0.6,0.04485906,0.6,0.7,0.034782609,0.5,0.5,phishtank
5.555555556,0.412751678,0.065590313,0.062430394,0.729644717,0.7,0.060869565,0.5,0.692307692,phishtank
6.111111111,0.6,0.6,0.081114317,0.6,0.7,0.060869565,0.5,0.722222222,phishtank
5.888888889,0.6,0.166498486,0.065502361,0.801775555,0.7,0.060869565,0.5,0.75,phishtank
5.888888889,0.6,0.166498486,0.065502361,0.801775555,0.7,0.060869565,0.5,0.75,phishtank
6.777777778,0.6,0.6,0.573485236,0.6,0.7,0.336645963,0.5,0.529411765,phishtank
6.777777778,0.6,0.6,0.573485236,0.6,0.7,0.336645963,0.5,0.529411765,phishtank
6,0.6,0.166498486,0.193467267,0.801775555,0.7,0.048447205,0.5,0.529411765,phishtank
6.222222222,0.097315436,0.272452069,0.160461262,0,0.7,0.048447205,0.5,0.6,phishtank
5.777777778,0.6,0.6,0.050301668,0.6,0.7,0.060869565,0.5,0.65,phishtank
6.5,1.326621924,0.413723512,0.105245426,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.777777778,0.097315436,0.272452069,0.060563568,0,0.7,0.060869565,0.5,0.545454545,phishtank
5.777777778,0.097315436,0.272452069,0.060563568,0,0.7,0.060869565,0.5,0.545454545,phishtank
5.666666667,0.6,0.6,0.054063534,0.6,0.6,0.060869565,0.5,0.722222222,phishtank
6.333333333,0.6,0.6,0.058015423,0.6,0.7,0.6,0.5,0.666666667,phishtank
6.333333333,0.6,0.6,0.058015423,0.6,0.7,0.6,0.5,0.666666667,phishtank
6.333333333,0.6,0.6,0.058015423,0.6,0.7,0.6,0.5,0.666666667,phishtank
6.333333333,0.6,0.6,0.058015423,0.6,0.7,0.6,0.5,0.666666667,phishtank
6.333333333,0.6,0.6,0.058015423,0.6,0.7,0.6,0.5,0.666666667,phishtank
6,0.6,0.049445005,0.125498479,0.78538648,0.7,0.048447205,0.5,0.392857143,phishtank
6.222222222,0.6,0.6,0.147914771,0.6,0.7,0.086956522,0.5,0.533333333,phishtank
6,0.6,0.6,0.05142291,0.6,0.7,0.093167702,0.5,0.625,phishtank
6.111111111,0.6,0.049445005,0.047565679,0.78538648,0.7,0.050931677,0.5,0.611111111,phishtank
6.222222222,0.6,0.6,0.299073267,0.6,0.6,0.060869565,0.5,0.714285714,phishtank
6.555555556,0.6,0.6,0.091614702,0.6,0.7,0.001242236,0.5,0.75,phishtank
6.222222222,0.6,0.049445005,0.06517458,0.78538648,0.7,0.060869565,0.5,0.611111111,phishtank
6.222222222,0.6,0.049445005,0.06517458,0.78538648,0.7,0.060869565,0.5,0.611111111,phishtank
6.333333333,0.097315436,0.272452069,0.078608668,0,0.7,0.166459627,0.5,0.636363636,phishtank
6.333333333,0.097315436,0.272452069,0.078608668,0,0.7,0.166459627,0.5,0.636363636,phishtank
6.333333333,0.097315436,0.272452069,0.078608668,0,0.7,0.166459627,0.5,0.636363636,phishtank
6.111111111,0.6,0.049445005,0.060823171,0.78538648,0.7,0.060869565,0.5,0.647058824,phishtank
5.222222222,0.3098434,0.066599395,0.03786452,0.6,0.7,0.060869565,0.5,0.692307692,phishtank
5.222222222,0.3098434,0.066599395,0.03786452,0.6,0.7,0.060869565,0.5,0.692307692,phishtank
6,0.6,0.6,0.051973237,0.6,0.7,0.002484472,0.5,0.541666667,phishtank
6,0.6,0.6,0.051973237,0.6,0.7,0.002484472,0.5,0.541666667,phishtank
5.666666667,0.6,0.457114026,0.052520672,0.6,0.7,0.060869565,0.5,0.608695652,phishtank
5.777777778,0.6,0.6,0.050969266,0.6,0.7,0.060869565,0.5,0.65,phishtank
5.888888889,0.6,0.39556004,0.079086919,0.415891539,0.7,0.060869565,0.5,0.705882353,phishtank
5.888888889,0.161073826,0.031281534,0.074393003,0.122601732,0.7,0.060869565,0.5,0.714285714,phishtank
5.666666667,0.6,0.6,0.311829159,0.6,0.3,0.029813665,0.5,0.666666667,phishtank
5.333333333,0.097315436,0.272452069,0.038059305,0,0.3,0.060869565,0.5,0.631578947,phishtank
5.777777778,0.3098434,0.066599395,0.158332054,0.6,0.7,0.060869565,0.5,0.777777778,phishtank
5.777777778,0.3098434,0.066599395,0.158332054,0.6,0.7,0.060869565,0.5,0.777777778,phishtank
6.333333333,0.6,0.6,0.093385767,0.6,0.7,0,0.5,0.625,phishtank
5.888888889,0.097315436,0.272452069,0.04374299,0,0.7,0.060869565,0.5,0.666666667,phishtank
5.888888889,0.097315436,0.272452069,0.04374299,0,0.7,0.060869565,0.5,0.666666667,phishtank
5.888888889,0.097315436,0.272452069,0.04374299,0,0.7,0.060869565,0.5,0.666666667,phishtank
5.444444444,0.6,0.6,0.039685641,0.6,0.7,0.028571429,0.5,0.631578947,phishtank
5.333333333,0.6,0.457114026,0.046760633,0.6,0.3,0.060869565,0.5,0.75,phishtank
5.333333333,0.6,0.457114026,0.046760633,0.6,0.3,0.060869565,0.5,0.75,phishtank
5.666666667,0.6,0.6,0.070924644,0.6,0.6,0.034782609,0.5,0.6,phishtank
5.666666667,0.6,0.6,0.070924644,0.6,0.6,0.034782609,0.5,0.6,phishtank
5.666666667,0.6,0.6,0.070924644,0.6,0.6,0.034782609,0.5,0.6,phishtank
5.666666667,0.6,0.6,0.070924644,0.6,0.6,0.034782609,0.5,0.6,phishtank
5.777777778,0.6,0.39556004,0.080303847,0.415891539,0.7,0.060869565,0.5,0.625,phishtank
6.888888889,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1,phishtank
5.666666667,0.6,0.457114026,0.052520672,0.6,0.7,0.060869565,0.5,0.608695652,phishtank
5.444444444,0.6,0.6,0.04485906,0.6,0.7,0.034782609,0.5,0.5,phishtank
6.111111111,0.6,0.6,0.061210729,0.6,0.5,0.6,0.5,0.647058824,phishtank
6.111111111,0.6,0.6,0.061210729,0.6,0.5,0.6,0.5,0.647058824,phishtank
6.444444444,0.6,0.6,0.720593404,0.6,0.7,0.01863354,0.5,0.733333333,phishtank
6.444444444,0.6,0.6,0.720593404,0.6,0.7,0.01863354,0.5,0.733333333,phishtank
6.222222222,0.6,0.6,0.03700063,0.6,0.7,0.6,0.5,0.692307692,phishtank
6.666666667,0.6,0.6,0.211956284,0.6,0.7,0.332919255,0.5,0.5,phishtank
6.222222222,0.6,0.6,0.389149204,0.6,0.7,0.034782609,0.5,0.625,phishtank
6.222222222,0.6,0.6,0.389149204,0.6,0.7,0.034782609,0.5,0.625,phishtank
6.222222222,0.6,0.6,0.389149204,0.6,0.7,0.034782609,0.5,0.625,phishtank
5.333333333,0.6,0.6,0.090118736,0.6,0.7,0.01242236,0.5,0.473684211,phishtank
5.555555556,0.6,0.39556004,0.043063665,0.415891539,0.7,0.060869565,0.5,0.727272727,phishtank
6,0.6,0.166498486,0.044255252,0.801775555,0.7,0.060869565,0.5,0.916666667,phishtank
5.333333333,0.6,0.6,0.090118736,0.6,0.7,0.01242236,0.5,0.473684211,phishtank
5.777777778,0.097315436,0.272452069,0.053950666,0,0.6,0.060869565,0.5,0.769230769,phishtank
5.333333333,0.6,0.6,0.090118736,0.6,0.7,0.01242236,0.5,0.473684211,phishtank
6.444444444,0.6,0.6,0.720593404,0.6,0.7,0.01863354,0.5,0.733333333,phishtank
6,0.6,0.6,0.136982134,0.6,0.7,0.01863354,0.5,0.7,phishtank
6.444444444,0.6,0.6,0.720593404,0.6,0.7,0.01863354,0.5,0.733333333,phishtank
5.888888889,0.097315436,0.272452069,0.051805062,0,0.7,0.060869565,0.5,0.705882353,phishtank
5.888888889,0.097315436,0.272452069,0.051805062,0,0.7,0.060869565,0.5,0.705882353,phishtank
6.222222222,0.6,0.6,0.057488869,0.6,0.7,0.6,0.5,0.588235294,phishtank
6.222222222,0.6,0.6,0.03700063,0.6,0.7,0.6,0.5,0.692307692,phishtank
6.222222222,0.6,0.6,0.03700063,0.6,0.7,0.6,0.5,0.692307692,phishtank
5.666666667,0.6,0.6,0.044849488,0.6,0.7,0.060869565,0.5,0.541666667,phishtank
5.777777778,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902,phishtank
5.777777778,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902,phishtank
5.777777778,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902,phishtank
5.777777778,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902,phishtank
5.666666667,0.6,0.6,0.061812252,0.6,0.7,0.060869565,0.5,0.578947368,phishtank
5.666666667,0.6,0.6,0.061812252,0.6,0.7,0.060869565,0.5,0.578947368,phishtank
5.666666667,0.6,0.6,0.061812252,0.6,0.7,0.060869565,0.5,0.578947368,phishtank
5.333333333,0.6,0.6,0.090118736,0.6,0.7,0.01242236,0.5,0.473684211,phishtank
6,0.097315436,0.272452069,0.070765589,0,0.7,0.060869565,0.5,0.6,phishtank
6,0.097315436,0.272452069,0.070765589,0,0.7,0.060869565,0.5,0.6,phishtank
4.555555556,0.6,0.6,0.037753316,0.6,0.3,0.060869565,0.5,0,phishtank
6.555555556,0.6,0.6,0.048061953,0.6,0.7,0.6,0.5,0.842105263,phishtank
5.222222222,0.6,0.6,0.05363611,0.6,0.3,0.060869565,0.5,0.611111111,phishtank
6.555555556,0.6,0.049445005,0.082786143,0.78538648,0.7,0.093167702,0.5,0.692307692,phishtank
6.555555556,0.6,0.049445005,0.082786143,0.78538648,0.7,0.093167702,0.5,0.692307692,phishtank
6.555555556,0.6,0.049445005,0.082786143,0.78538648,0.7,0.093167702,0.5,0.692307692,phishtank
5.777777778,0.6,0.049445005,0.074887801,0.78538648,0.7,0.011180124,0.5,0.473684211,phishtank
5.777777778,0.6,0.049445005,0.074887801,0.78538648,0.7,0.011180124,0.5,0.473684211,phishtank
6,0.097315436,0.272452069,0.095950178,0,0.6,0.060869565,0.5,0.714285714,phishtank
6.555555556,0.6,0.049445005,0.08169983,0.78538648,0.7,0.093167702,0.5,0.615384615,phishtank
5.111111111,0.6,0.6,0.04604834,0.6,0.3,0.034782609,0.5,0.647058824,phishtank
6.222222222,0.6,0.6,0.039418155,0.6,0.7,0.6,0.5,0.666666667,phishtank
5.666666667,0.161073826,0.031281534,0.05128853,0.122601732,0.7,0.060869565,0.5,0.75,phishtank
5.666666667,0.161073826,0.031281534,0.05128853,0.122601732,0.7,0.060869565,0.5,0.75,phishtank
6,0.6,0.6,0.035116401,0.6,0.7,0.001242236,0.5,0.571428571,phishtank
5.888888889,0.097315436,0.272452069,0.077738276,0,0.7,0.060869565,0.5,0.52173913,phishtank
5.444444444,0.097315436,0.272452069,0.055881542,0,0.6,0.060869565,0.5,0.464285714,phishtank
5.555555556,0.6,0.6,0.285287234,0.6,0.7,0.034782609,0.5,0,phishtank
6.444444444,0.6,0.6,0.065348985,0.6,0.7,0.003726708,0.5,1,phishtank
6.666666667,0.6,0.6,0.079611875,0.6,0.7,0.6,0.5,0.789473684,phishtank
5.444444444,0.6,0.39556004,0.198371769,0.415891539,0.7,0.008695652,0.5,0.409090909,phishtank
6.666666667,0.6,0.166498486,0.279614121,0.801775555,0.7,1,0.5,0.416666667,phishtank
6,0.6,0.6,0.087661014,0.6,0.7,0.060869565,0.5,0.64,phishtank
4.888888889,0.6,0.6,0.065325884,0.6,0.7,0.019875776,0.5,0,phishtank
5.333333333,0.6,0.6,0.148406936,0.6,0.7,0.060869565,0.5,0,phishtank
5.333333333,0.097315436,0.272452069,0.481524389,0,0.3,0.058385093,0.5,0,phishtank
5.444444444,0.6,0.6,0.05294301,0.6,0.7,0.008695652,0.5,0.6,phishtank
4.777777778,0.6,0.6,0.04622191,0.6,0.5,0.060869565,0.5,0,phishtank
6.444444444,0.6,0.6,0.050949405,0.6,0.7,0.095652174,0.5,1,phishtank
6.444444444,0.6,0.6,0.050949405,0.6,0.7,0.095652174,0.5,1,phishtank
5.777777778,0.097315436,0.272452069,0.037476866,0,0.6,0.060869565,0.5,0.75,phishtank
6.555555556,0.6,0.166498486,0.379531021,0.801775555,0.7,1,0.5,0.347826087,phishtank
5.444444444,0.6,0.39556004,0.053469363,0.415891539,0.7,0.060869565,0.5,0.538461538,phishtank
5.333333333,0.6,0.943491423,0.04002154,0.239416284,0.6,0.060869565,0.5,0.652173913,phishtank
6.444444444,0.6,0.6,0.085507481,0.6,0.6,0.6,0.5,0.7,phishtank
5.111111111,0.6,0.6,0.066283718,0.6,0.5,0.026086957,0.5,0.45,phishtank
6.555555556,0.6,0.166498486,0.720968298,0.801775555,0.7,1,0.5,0.191176471,phishtank
5.555555556,0.6,0.39556004,0.249438384,0.415891539,0.7,0.008695652,0.5,0.409090909,phishtank
6,0.6,0.049445005,0.07906679,0.78538648,0.7,0.060869565,0.5,0.444444444,phishtank
6.333333333,0.6,0.049445005,0.173662323,0.78538648,0.7,0.060869565,0.5,0.482758621,phishtank
6.111111111,0.097315436,0.272452069,0.088397717,0,0.7,0.060869565,0.5,0.727272727,phishtank
5.888888889,0.6,0.6,0.040943508,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.777777778,0.097315436,0.272452069,0.037476866,0,0.6,0.060869565,0.5,0.75,phishtank
4.777777778,0.6,0.6,0.037753316,0.6,0.5,0.060869565,0.5,0,phishtank
6.222222222,0.6,0.6,0.047817666,0.6,0.7,0.6,0.5,0.652173913,phishtank
6,0.6,0.049445005,0.098189079,0.78538648,0.7,0.060869565,0.5,0.461538462,phishtank
6.111111111,0.6,0.049445005,0.084732719,0.78538648,0.7,0.060869565,0.5,0.419354839,phishtank
6.222222222,0.6,0.6,0.389149204,0.6,0.7,0.034782609,0.5,0.625,phishtank
5.666666667,0.097315436,0.272452069,0.101297749,0,0.3,0.060869565,0.5,0.714285714,phishtank
6.333333333,0.6,0.6,0.041207952,0.6,0.7,0.6,0.5,0.714285714,phishtank
6.333333333,0.6,0.6,0.041207952,0.6,0.7,0.6,0.5,0.714285714,phishtank
6,0.6,0.6,0.056254854,0.6,0.7,0.001242236,0.5,0.523809524,phishtank
5.333333333,0.6,0.484359233,0.1479535,0.6,0.7,0.060869565,0.5,0,phishtank
5.444444444,0.6,0.484359233,0.191027998,0.6,0.7,0.060869565,0.5,0,phishtank
5.555555556,0.6,0.484359233,0.232502252,0.6,0.7,0.060869565,0.5,0,phishtank
5.555555556,0.6,0.39556004,0.052830074,0.415891539,0.7,0.060869565,0.5,0.666666667,phishtank
5.555555556,0.097315436,0.272452069,0.099236088,0,0.6,0.02484472,0.5,0.533333333,phishtank
5.444444444,0.6,0.39556004,0.050700971,0.415891539,0.7,0.060869565,0.5,0.571428571,phishtank
6.333333333,0.6,0.166498486,0.444186987,0.801775555,0.7,0.048447205,0.5,0.615384615,phishtank
5.666666667,0.6,0.439959637,0.044817996,0.6,0.7,0.060869565,0.5,0.625,phishtank
5.888888889,0.6,0.166498486,0.108516884,0.801775555,0.7,0.048447205,0.5,0.625,phishtank
6.222222222,0.6,0.6,0.036395684,0.6,0.7,0.6,0.5,0.6875,phishtank
6.222222222,0.412751678,0.065590313,0.057631318,0.729644717,0.7,0.060869565,0.5,0.833333333,phishtank
5.888888889,0.097315436,0.272452069,0.050911788,0,0.7,0.060869565,0.5,0.722222222,phishtank
6.444444444,0.6,0.166498486,0.103354963,0.801775555,0.7,1,0.5,0.5625,phishtank
6,0.6,0.166498486,0.193467267,0.801775555,0.7,0.048447205,0.5,0.529411765,phishtank
6.222222222,0.6,0.166498486,0.481565112,0.801775555,0.7,0.048447205,0.5,0.529411765,phishtank
6.444444444,0.6,0.6,0.126048667,0.6,0.7,0.001242236,0.5,0.6,phishtank
6.444444444,0.6,0.6,0.126048667,0.6,0.7,0.001242236,0.5,0.6,phishtank
5.111111111,0.3098434,0.066599395,0.053838351,0.6,0.5,0.060869565,0.5,0.727272727,phishtank
5.888888889,0.6,0.6,0.094881211,0.6,0.7,0.060869565,0.5,0.516129032,phishtank
5.666666667,0.6,0.457114026,0.044395367,0.6,0.7,0.060869565,0.5,0.6875,phishtank
5.777777778,0.6,0.6,0.077865826,0.6,0.7,0.060869565,0.5,0.444444444,phishtank
6.555555556,0.6,0.6,0.083294353,0.6,0.7,0.6,0.5,0.714285714,phishtank
5.111111111,0.3098434,0.066599395,0.055591419,0.6,0.7,0.01863354,0.5,0.6,phishtank
5.111111111,0.3098434,0.066599395,0.055591419,0.6,0.7,0.01863354,0.5,0.6,phishtank
5.888888889,0.6,0.6,0.090784886,0.6,0.7,0.060869565,0.5,0.636363636,phishtank
5.222222222,0.6,0.6,0.03665254,0.6,0.5,0,0.5,0,phishtank
5.555555556,0.6,0.6,0.037239389,0.6,0.5,0.060869565,0.5,0.733333333,phishtank
5.888888889,0.6,0.166498486,0.112416684,0.801775555,0.7,0.048447205,0.5,0.625,phishtank
5.888888889,0.6,0.6,0.079686885,0.6,0.7,0.060869565,0.5,0.545454545,phishtank
5.777777778,0.097315436,0.272452069,0.067723209,0,0.7,0.060869565,0.5,0.578947368,phishtank
6,0.6,0.39556004,0.140142637,0.415891539,0.7,0.060869565,0.5,0.739130435,phishtank
5.666666667,0.6,0.6,0.042899855,0.6,0.3,0.6,0.5,0.590909091,phishtank
5.666666667,0.6,0.6,0.063082346,0.6,0.6,0.060869565,0.5,0.611111111,phishtank
5.666666667,0.6,0.6,0.063082346,0.6,0.6,0.060869565,0.5,0.611111111,phishtank
5.666666667,0.6,0.6,0.063082346,0.6,0.6,0.060869565,0.5,0.611111111,phishtank
5.666666667,0.6,0.6,0.063082346,0.6,0.6,0.060869565,0.5,0.611111111,phishtank
6.333333333,0.6,0.6,0.041207952,0.6,0.7,0.6,0.5,0.714285714,phishtank
6.333333333,0.6,0.6,0.041207952,0.6,0.7,0.6,0.5,0.714285714,phishtank
6.333333333,0.6,0.6,0.041207952,0.6,0.7,0.6,0.5,0.714285714,phishtank
6.333333333,0.6,0.6,0.041207952,0.6,0.7,0.6,0.5,0.714285714,phishtank
6.222222222,0.412751678,0.065590313,0.057631318,0.729644717,0.7,0.060869565,0.5,0.833333333,phishtank
6.222222222,0.412751678,0.065590313,0.057631318,0.729644717,0.7,0.060869565,0.5,0.833333333,phishtank
6.444444444,0.6,0.6,0.566700269,0.6,0.7,0.034782609,0.5,0.727272727,phishtank
6.111111111,0.6,0.6,0.075209884,0.6,0.7,0.060869565,0.5,0.714285714,phishtank
5.555555556,0.6,0.39556004,0.05671564,0.415891539,0.7,0.060869565,0.5,0.647058824,phishtank
6,0.097315436,0.272452069,0.05851708,0,0.7,0.060869565,0.5,0.705882353,phishtank
5.888888889,0.097315436,0.272452069,0.061046846,0,0.7,0.060869565,0.5,0.666666667,phishtank
5.888888889,0.097315436,0.272452069,0.061046846,0,0.7,0.060869565,0.5,0.666666667,phishtank
5.888888889,0.6,0.6,0.043737198,0.6,0.7,0.060869565,0.5,0.769230769,phishtank
5.888888889,0.6,0.6,0.043737198,0.6,0.7,0.060869565,0.5,0.769230769,phishtank
5.555555556,0.097315436,0.272452069,0.04063075,0,0.5,0.060869565,0.5,0.6875,phishtank
6.444444444,0.6,0.6,0.437186618,0.6,0.7,0.034782609,0.5,0.727272727,phishtank
5.777777778,0.6,0.6,0.077865826,0.6,0.7,0.060869565,0.5,0.444444444,phishtank
5.666666667,0.6,0.6,0.061884803,0.6,0.5,0.060869565,0.5,0.722222222,phishtank
5.777777778,0.6,0.39556004,0.066160446,0.415891539,0.7,0.060869565,0.5,0.714285714,phishtank
5.777777778,0.6,0.39556004,0.066160446,0.415891539,0.7,0.060869565,0.5,0.714285714,phishtank
5.444444444,0.6,0.6,0.072472277,0.6,0.7,0.003726708,0.5,0.526315789,phishtank
5.444444444,0.6,0.6,0.178305634,0.6,0.7,0.060869565,0.5,0,phishtank
6,0.6,0.6,0.176484122,0.6,0.7,0.060869565,0.5,0.586206897,phishtank
6,0.6,0.6,0.147296814,0.6,0.7,0.060869565,0.5,0.62962963,phishtank
6,0.6,0.6,0.187808386,0.6,0.7,0.060869565,0.5,0.548387097,phishtank
5.444444444,0.6,0.6,0.197113503,0.6,0.7,0.060869565,0.5,0,phishtank
6,0.6,0.6,0.158354992,0.6,0.7,0.060869565,0.5,0.62962963,phishtank
5.333333333,0.6,0.6,0.147527156,0.6,0.7,0.060869565,0.5,0,phishtank
5.555555556,0.6,0.6,0.369813938,0.6,0.7,0.060869565,0.5,0,phishtank
5.777777778,0.6,0.6,0.1379004,0.6,0.7,0.060869565,0.5,0.485714286,phishtank
5.888888889,0.6,0.6,0.144875717,0.6,0.7,0.060869565,0.5,0.53125,phishtank
6.222222222,0.6,0.6,0.203814395,0.6,0.7,0.060869565,0.5,0.62962963,phishtank
6.111111111,0.6,0.6,0.172804652,0.6,0.7,0.060869565,0.5,0.68,phishtank
6.222222222,0.6,0.6,0.098373105,0.6,0.7,0.002484472,0.5,0.5,phishtank
6,0.6,0.6,0.056254854,0.6,0.7,0.001242236,0.5,0.523809524,phishtank
6,0.6,0.6,0.056254854,0.6,0.7,0.001242236,0.5,0.523809524,phishtank
6,0.6,0.6,0.056254854,0.6,0.7,0.001242236,0.5,0.523809524,phishtank
6,0.6,0.6,0.056254854,0.6,0.7,0.001242236,0.5,0.523809524,phishtank
6,0.6,0.6,0.056254854,0.6,0.7,0.001242236,0.5,0.523809524,phishtank
6.111111111,0.097315436,0.272452069,0.131815976,0,0.7,0.060869565,0.5,0.5,phishtank
6.444444444,0.6,0.6,0.246707853,0.6,0.7,0.288198758,0.5,0.583333333,phishtank
6.444444444,0.6,0.6,0.246707853,0.6,0.7,0.288198758,0.5,0.583333333,phishtank
5.777777778,0.6,0.6,0.047486501,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.777777778,0.6,0.6,0.047486501,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.777777778,0.6,0.6,0.047486501,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.777777778,0.6,0.6,0.047486501,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.777777778,0.6,0.6,0.047486501,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.777777778,0.6,0.6,0.047486501,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.777777778,0.6,0.6,0.047486501,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.777777778,0.6,0.6,0.047486501,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.222222222,0.6,0.6,0.090118736,0.6,0.6,0.01242236,0.5,0.473684211,phishtank
6.5,1.326621924,0.413723512,0.105245426,0.6,0.7,0.060869565,0.5,0.75,phishtank
5.222222222,0.6,0.457114026,0.049834028,0.6,0.3,0.060869565,0.5,0.647058824,phishtank
5.666666667,0.097315436,0.272452069,0.101297749,0,0.3,0.060869565,0.5,0.714285714,phishtank
6,0.6,0.6,0.074513962,0.6,0.7,0.060869565,0.5,0.611111111,phishtank
5.333333333,0.6,0.6,0.037239389,0.6,0.3,0.060869565,0.5,0.733333333,phishtank
5.666666667,0.097315436,0.272452069,0.044518276,0,0.7,0.01863354,0.5,0.666666667,phishtank
5.333333333,0.6,0.6,0.037239389,0.6,0.3,0.060869565,0.5,0.733333333,phishtank
6.333333333,0.6,0.166498486,0.788902424,0.801775555,0.7,0.060869565,0.5,0.5,phishtank
5.666666667,0.097315436,0.272452069,0.101297749,0,0.3,0.060869565,0.5,0.714285714,phishtank
6.333333333,0.6,0.166498486,0.788902424,0.801775555,0.7,0.060869565,0.5,0.5,phishtank
5.777777778,0.6,0.166498486,0.122733141,0.801775555,0.7,0.048447205,0.5,0.555555556,phishtank
6.222222222,0.6,0.6,0.389149204,0.6,0.7,0.034782609,0.5,0.625,phishtank
6.222222222,0.6,0.6,0.048963906,0.6,0.7,0.002484472,0.5,0.6,phishtank
6.333333333,0.6,0.166498486,0.788902424,0.801775555,0.7,0.060869565,0.5,0.5,phishtank
6.333333333,0.097315436,0.272452069,0.078608668,0,0.7,0.166459627,0.5,0.636363636,phishtank
5.222222222,0.097315436,0.272452069,0.044500955,0,0.6,0.01863354,0.5,0.470588235,phishtank
5.222222222,0.097315436,0.272452069,0.044500955,0,0.6,0.01863354,0.5,0.470588235,phishtank
5.222222222,0.097315436,0.272452069,0.044500955,0,0.6,0.01863354,0.5,0.470588235,phishtank
5.222222222,0.097315436,0.272452069,0.044500955,0,0.6,0.01863354,0.5,0.470588235,phishtank
5.222222222,0.097315436,0.272452069,0.044500955,0,0.6,0.01863354,0.5,0.470588235,phishtank
6,0.6,0.6,0.042473278,0.6,0.7,0.060869565,0.5,0.866666667,phishtank
5.888888889,0.6,0.049445005,0.063099771,0.78538648,0.5,0.060869565,0.5,0.684210526,phishtank
6,0.6,0.6,0.056254854,0.6,0.7,0.001242236,0.5,0.523809524,phishtank
6,0.6,0.6,0.056254854,0.6,0.7,0.001242236,0.5,0.523809524,phishtank
6.222222222,0.6,0.6,0.098373105,0.6,0.7,0.002484472,0.5,0.5,phishtank
5.888888889,0.161073826,0.031281534,0.120410004,0.122601732,0.7,0.060869565,0.5,0.714285714,phishtank
5.555555556,0.3098434,0.066599395,0.08050656,0.6,0.7,0.060869565,0.5,0.666666667,phishtank
5.555555556,0.3098434,0.066599395,0.08050656,0.6,0.7,0.060869565,0.5,0.666666667,phishtank
6.333333333,0.6,0.6,0.065291178,0.6,0.7,0.6,0.5,0.666666667,phishtank
6.333333333,0.6,0.6,0.065291178,0.6,0.7,0.6,0.5,0.666666667,phishtank
5.888888889,0.6,0.6,0.056434729,0.6,0.7,0.032298137,0.5,0.8,phishtank
5.888888889,0.6,0.744702321,0.076625628,0.6,0.7,0.060869565,0.5,0.55,phishtank
5.666666667,0.6,0.943491423,0.071665915,0.239416284,0.7,0.060869565,0.5,0.527777778,phishtank
5.666666667,0.6,0.6,0.062673408,0.6,0.6,0.060869565,0.5,0.6,phishtank
6.333333333,0.6,0.6,0.03640326,0.6,0.7,0.6,0.5,0.789473684,phishtank
6,0.6,0.049445005,0.080241379,0.78538648,0.7,0.02484472,0.5,0.52173913,phishtank
5.888888889,0.6,0.6,0.04602857,0.6,0.7,0.032298137,0.5,0.8,phishtank
6.333333333,0.6,0.448032291,0.21408219,0.6,0.7,0.060869565,0.5,0.777777778,phishtank
6.222222222,0.6,0.6,0.098373105,0.6,0.7,0.002484472,0.5,0.5,phishtank
